,Simulation,Ganhador,Player 0,Player 1,Player 2,Player 3
87,1.0,Player 1,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, red)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
88,1.0,Player 0,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, yellow)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
89,1.0,Player 1,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
90,1.0,Player 3,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
91,1.0,Player 0,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
92,1.0,Player 2,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, red)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
93,1.0,Player 1,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, blue)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
94,1.0,Player 0,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
95,1.0,Player 2,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, blue)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
96,1.0,Player 0,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
97,1.0,Player 3,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
98,1.0,Player 0,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, green)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
99,1.0,Player 1,"['Card (2, blue)', 'Card (8, blue)', 'Card (5, green)', 'Card (3, yellow)', 'Card (2, yellow)', 'Card (1, yellow)', 'Card (X, yellow)']","['Card (9, yellow)', 'Card (X, blue)', 'Card (3, red)', 'Card (X, blue)', 'Card (8, yellow)', 'Card (R, green)', 'Card (4, green)']","['Card (X, green)', 'Card (8, red)', 'Card (4, blue)', 'Card (4, red)', 'Card (2, yellow)', 'Card (4, yellow)', 'Card (+, red)']","['Card (1, red)', 'Card (1, blue)', 'Card (R, blue)', 'Card (C, yellow)', 'Card (R, green)', 'Card (8, green)', 'Card (2, red)']"
100,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
101,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
102,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
103,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
104,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
105,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
106,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
107,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
108,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
109,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
110,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
111,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
112,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
113,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
114,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
115,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
116,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
117,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
118,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
119,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
120,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
121,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
122,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
123,1.0,Player 3,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, green)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
124,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
125,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, blue)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
126,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
127,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
128,1.0,Player 0,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
129,1.0,Player 1,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, yellow)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
130,1.0,Player 2,"['Card (3, green)', 'Card (X, blue)', 'Card (5, red)', 'Card (2, red)', 'Card (X, blue)', 'Card (R, yellow)', 'Card (R, red)']","['Card (6, blue)', 'Card (3, red)', 'Card (0, green)', 'Card (7, blue)', 'Card (4, yellow)', 'Card (X, red)', 'Card (8, red)']","['Card (1, yellow)', 'Card (5, green)', 'Card (9, green)', 'Card (C, red)', 'Card (2, blue)', 'Card (7, green)', 'Card (5, red)']","['Card (1, blue)', 'Card (2, green)', 'Card (5, green)', 'Card (X, green)', 'Card (6, green)', 'Card (W, blue)', 'Card (2, yellow)']"
